Submission Code,Fiscal Year,District Number,District Type,District Name,Language Name,Home Primary Language,Enrollments,County Code,County Name,Economic Development Region,Strata,Strata Name
F,21-22,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,Albanian,072,2,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
F,21-22,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,"Ho-Chunk, Winnebago",107,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
F,21-22,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,Gujarati,112,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
F,21-22,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,Punjabi,117,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
F,21-22,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,Tamil,118,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
F,21-22,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,7,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
F,21-22,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,"Serbian, Herzegovnian, Montenegrin",128,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
F,21-22,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,Twi,161,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
F,21-22,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,Gbandi ,238,2,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
F,21-22,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,Basaa,409,1,69,St. Louis                                    ,03,3,Outstate - Enrollment 2000 or more
F,21-22,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,English,011,547,69,St. Louis                                    ,03,5,Outstate - Enrollment between 500 and 999
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Arabic,002,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Bengali,010,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,English,011,1466,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Hmong,020,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Korean,026,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Russian,040,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Spanish,045,41,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Vietnamese,051,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Bulgarian,064,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Yoruba,075,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Nuer,076,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Wolof,094,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Lakota,110,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,Khasi,268,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Arabic,002,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,English,011,1626,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Hebrew,018,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Russian,040,20,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",042,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Spanish,045,129,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Thai,047,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Ukrainian,049,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Vietnamese,051,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Somali,069,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Yoruba,075,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Nuer,076,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Wolof,094,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Uzbek,096,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Tajik,104,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Lakota,110,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Malayalam,115,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Dinka,220,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,Mandingo,302,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Afrikaans,001,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Arabic,002,23,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Czech,004,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,"Khmer, Cambodian ",005,45,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,"Chinese, Mandarin ",007,19,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Bengali,010,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,English,011,7893,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Farsi ,013,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,French,015,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,German,017,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Hindi ,019,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Hmong,020,16,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Hungarian,021,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Italian,023,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Japanese,024,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Korean,026,6,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,"Lao, Laotian ",028,15,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Lithuanian,031,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Polish,037,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Portuguese,038,8,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Romanian,039,8,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Russian,040,115,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Bosnian,041,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Spanish,045,210,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Thai,047,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Turkish,048,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Ukrainian,049,9,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Vietnamese,051,80,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Samoan,056,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,"English, Creolized",057,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Sinhala,058,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Pashto ,060,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Amharic,063,10,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Bulgarian,064,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Igbo,065,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Nepali,068,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Somali,069,185,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,"Swahili, Kiswahili ",070,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Tigrinya,071,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Tibetan,073,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,"Oromo, Afan Oromo, Oromiffa ",074,12,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Yoruba,075,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Georgian,082,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Uzbek,096,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Tajik,104,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Cantonese,108,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Konkani,114,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Malayalam,115,12,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Marathi,116,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Punjabi,117,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Tamil,118,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Telugu,119,8,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Urdu,122,13,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,"Filipino, Pilipino",126,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Hausa,144,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Ga,160,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Twi,161,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Dinka,220,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Mandingo,302,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,Tagalog,375,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Afrikaans,001,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Arabic,002,36,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Armenian,003,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Czech,004,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",005,158,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",007,16,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Bengali,010,8,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,English,011,5611,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Estonian,012,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Farsi ,013,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Finnish,014,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,French,015,23,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,German,017,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Hindi ,019,8,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Hmong,020,6,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Japanese,024,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",028,73,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Latvian,029,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"Indonesian, Bahasa Indonesian",032,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"Cebuano, ",036,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Romanian,039,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Russian,040,105,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Bosnian,041,7,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Spanish,045,857,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Thai,047,7,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Turkish,048,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Ukrainian,049,7,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Vietnamese,051,185,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"English, Creolized",057,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Amharic,063,12,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Igbo,065,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Nepali,068,6,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Somali,069,438,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",070,52,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Tibetan,073,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",074,10,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Yoruba,075,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Nuer,076,6,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Adangme,083,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Wolof,094,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Bantu,101,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Anuak,103,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Cantonese,108,7,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Lakota,110,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Gujarati,112,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Kannada ,113,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Konkani,114,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Malayalam,115,12,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Marathi,116,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Punjabi,117,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Tamil,118,6,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Telugu,119,37,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Urdu,122,8,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,11,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Croatian,127,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Karen ,129,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Krio,149,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Akan ,156,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Ewe,158,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Fanti ,159,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Twi,161,16,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Afar,175,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"French, Creolized",232,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,Kalenjin,260,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
F,21-22,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"Kissi, Gissi ",273,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
