2009-2010 Fall Enrollment by Home Primary Language by District,,,,,,,,,,,
Source: MARSS Fall FY10,,,,,,,,,,,
,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
09-10,0879,01,DELANO PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0879,01,DELANO PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,2282,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0879,01,DELANO PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,4,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0879,01,DELANO PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,4,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,1,86,Wright                                       ,07W,5,Outstate - Enrollment between 500 and 999
09-10,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,1,86,Wright                                       ,07W,5,Outstate - Enrollment between 500 and 999
09-10,0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,994,86,Wright                                       ,07W,5,Outstate - Enrollment between 500 and 999
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,5,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,AFRIKAANS                     ,001,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,5,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,3758,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,10,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,HINDI                         ,019,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,5,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,LINGALA                       ,067,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,139,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,HMONG                         ,020,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,SWEDISH                       ,046,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1471,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
09-10,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,2,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
09-10,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,6,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
09-10,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,INDONESIAN                    ,032,1,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
09-10,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,HMONG                         ,020,12,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
09-10,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,HINDI                         ,019,1,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
09-10,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,2,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
09-10,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,1,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
09-10,0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,32,86,Wright                                       ,07W,4,Outstate - Enrollment between 1000 and 1999
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,HMONG                         ,020,55,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,UKRANIAN                      ,049,5,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SOMALI                        ,069,11,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,CHINESE                       ,007,6,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,GERMAN                        ,017,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,ARABIC                        ,002,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,RUNDI/GEORGIAN/OSSETIAN                          ,082,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,ENGLISH                       ,011,4795,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,BULGARIAN                     ,064,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,FINNISH                       ,014,3,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,TIGRINYA                      ,071,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,VIETNAMESE                    ,051,19,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SERBO-CROATIAN                ,041,7,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,"ENGLISH, CREOLIZED            ",057,15,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,LAOTIAN                       ,028,20,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,BEMBA/TONGA/NYANJA                         ,098,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,RUSSIAN                       ,040,25,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,DANISH                        ,009,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SWAHILI                       ,070,5,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,AFRIKAANS                     ,001,6,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SPANISH                       ,045,59,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,OROMO                         ,074,2,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,SWEDISH                       ,046,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,CEBUANO                       ,036,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,KOREAN                        ,026,1,86,Wright                                       ,07W,3,Outstate - Enrollment 2000 or more
09-10,0891,01,CANBY PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,515,87,Yellow Medicine                              ,06W,5,Outstate - Enrollment between 500 and 999
09-10,0891,01,CANBY PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,87,Yellow Medicine                              ,06W,5,Outstate - Enrollment between 500 and 999
09-10,0891,01,CANBY PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,4,87,Yellow Medicine                              ,06W,5,Outstate - Enrollment between 500 and 999
09-10,0891,01,CANBY PUBLIC SCHOOL DISTRICT,TURKISH                       ,048,1,87,Yellow Medicine                              ,06W,5,Outstate - Enrollment between 500 and 999
09-10,0891,01,CANBY PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,1,87,Yellow Medicine                              ,06W,5,Outstate - Enrollment between 500 and 999
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,ENGLISH                       ,011,4890,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,POLISH                        ,037,3,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,THAI                          ,047,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,UKRANIAN                      ,049,4,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,INDONESIAN                    ,032,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,LAOTIAN                       ,028,4,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,LITHUANIAN                    ,031,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,JAPANESE                      ,024,2,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,VIETNAMESE                    ,051,4,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,FRENCH                        ,015,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,SWEDISH                       ,046,3,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,RUSSIAN                       ,040,17,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,AFRIKAANS                     ,001,2,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,SPANISH                       ,045,42,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,AMHARIC                       ,063,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,HMONG                         ,020,10,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,HINDI                         ,019,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,KOREAN                        ,026,2,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,CEBUANO                       ,036,25,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,GERMAN                        ,017,2,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,ESTONIAN                      ,012,1,30,Isanti                                       ,07E,3,Outstate - Enrollment 2000 or more
09-10,0912,01,MILACA PUBLIC SCHOOL DISTRICT,HINDI                         ,019,1,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
09-10,0912,01,MILACA PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,3,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
09-10,0912,01,MILACA PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,5,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
09-10,0912,01,MILACA PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1777,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
09-10,0912,01,MILACA PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,1,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
09-10,0912,01,MILACA PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,1,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
09-10,0912,01,MILACA PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,7,48,Mille Lacs                                   ,07E,4,Outstate - Enrollment between 1000 and 1999
09-10,0914,01,ULEN-HITTERDAL PUBLIC SCHOOL DIST,ENGLISH                       ,011,296,14,Clay                                         ,04,6,Outstate - Enrollment less than 500
09-10,0915,52,SOUTHERN PLAINS EDUCATION COOP.,SPANISH                       ,045,3,46,Martin                                       ,09,6,Outstate - Enrollment less than 500
09-10,0915,52,SOUTHERN PLAINS EDUCATION COOP.,ENGLISH                       ,011,74,46,Martin                                       ,09,6,Outstate - Enrollment less than 500
09-10,0916,06,N.E. METRO INTERMEDIATE DIST. 916,SOMALI                        ,069,3,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0916,06,N.E. METRO INTERMEDIATE DIST. 916,VIETNAMESE                    ,051,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0916,06,N.E. METRO INTERMEDIATE DIST. 916,ENGLISH                       ,011,554,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0916,06,N.E. METRO INTERMEDIATE DIST. 916,SPANISH                       ,045,26,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0916,06,N.E. METRO INTERMEDIATE DIST. 916,SERBO-CROATIAN                ,041,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0916,06,N.E. METRO INTERMEDIATE DIST. 916,HMONG                         ,020,19,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,SPANISH                       ,045,14,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,ARABIC                        ,002,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,SIGN LANGUAGE                 ,042,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,ENGLISH                       ,011,652,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,OROMO                         ,074,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,HMONG                         ,020,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,CHINESE                       ,007,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,ENGLISH                       ,011,53,56,Otter Tail                                   ,04,6,Outstate - Enrollment less than 500
09-10,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,LAOTIAN                       ,028,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,SPANISH                       ,045,34,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,SOMALI                        ,069,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,UKRANIAN                      ,049,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,ENGLISH                       ,011,306,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0935,52,FERGUS FALLS AREA SP. ED. COOP.,ENGLISH                       ,011,30,56,Otter Tail                                   ,04,6,Outstate - Enrollment less than 500
09-10,0938,52,MEEKER & WRIGHT SPECIAL EDUCATION,ENGLISH                       ,011,117,86,Wright                                       ,07W,6,Outstate - Enrollment less than 500
09-10,0957,51,OAK LAND VOCATIONAL CENTER,SPANISH                       ,045,2,30,Isanti                                       ,07E,6,Outstate - Enrollment less than 500
09-10,0957,51,OAK LAND VOCATIONAL CENTER,HMONG                         ,020,3,30,Isanti                                       ,07E,6,Outstate - Enrollment less than 500
09-10,0957,51,OAK LAND VOCATIONAL CENTER,ENGLISH                       ,011,153,30,Isanti                                       ,07E,6,Outstate - Enrollment less than 500
09-10,0966,51,WRIGHT TECHNICAL CENTER,ENGLISH                       ,011,140,86,Wright                                       ,07W,6,Outstate - Enrollment less than 500
09-10,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,LAOTIAN                       ,028,5,42,Lyon                                         ,08,6,Outstate - Enrollment less than 500
09-10,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,ENGLISH                       ,011,90,42,Lyon                                         ,08,6,Outstate - Enrollment less than 500
09-10,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,SPANISH                       ,045,13,42,Lyon                                         ,08,6,Outstate - Enrollment less than 500
09-10,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.,SOMALI                        ,069,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.,RUSSIAN                       ,040,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.,CAMBODIAN                     ,005,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.,ENGLISH                       ,011,89,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,1000,70,PERPICH CENTER FOR ARTS EDUCATION,ENGLISH                       ,011,268,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
09-10,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,ENGLISH                       ,011,179,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,GERMAN                        ,017,4,07,Blue Earth                                   ,09,5,Outstate - Enrollment between 500 and 999
09-10,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,NORWEGIAN                     ,034,2,07,Blue Earth                                   ,09,5,Outstate - Enrollment between 500 and 999
09-10,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,ENGLISH                       ,011,747,07,Blue Earth                                   ,09,5,Outstate - Enrollment between 500 and 999
09-10,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,ITALIAN                       ,023,1,07,Blue Earth                                   ,09,5,Outstate - Enrollment between 500 and 999
09-10,2125,01,TRITON SCHOOL DISTRICT,SPANISH                       ,045,119,20,Dodge                                        ,10,4,Outstate - Enrollment between 1000 and 1999
09-10,2125,01,TRITON SCHOOL DISTRICT,ENGLISH                       ,011,982,20,Dodge                                        ,10,4,Outstate - Enrollment between 1000 and 1999
09-10,2125,01,TRITON SCHOOL DISTRICT,AMHARIC                       ,063,4,20,Dodge                                        ,10,4,Outstate - Enrollment between 1000 and 1999
09-10,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.,SPANISH                       ,045,25,22,Faribault                                    ,09,5,Outstate - Enrollment between 500 and 999
09-10,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.,ENGLISH                       ,011,674,22,Faribault                                    ,09,5,Outstate - Enrollment between 500 and 999
09-10,2135,01,MAPLE RIVER SCHOOL DISTRICT,ENGLISH                       ,011,1090,07,Blue Earth                                   ,09,4,Outstate - Enrollment between 1000 and 1999
09-10,2135,01,MAPLE RIVER SCHOOL DISTRICT,SPANISH                       ,045,18,07,Blue Earth                                   ,09,4,Outstate - Enrollment between 1000 and 1999
09-10,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,685,23,Fillmore                                     ,10,5,Outstate - Enrollment between 500 and 999
09-10,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,2,23,Fillmore                                     ,10,5,Outstate - Enrollment between 500 and 999
09-10,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT,POLISH                        ,037,1,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT,HINDI                         ,019,4,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT,RUSSIAN                       ,040,1,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT,ENGLISH                       ,011,1981,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,SPANISH                       ,045,24,40,Le Sueur                                     ,09,5,Outstate - Enrollment between 500 and 999
09-10,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,ENGLISH                       ,011,844,40,Le Sueur                                     ,09,5,Outstate - Enrollment between 500 and 999
09-10,2144,01,CHISAGO LAKES SCHOOL DISTRICT,CHINESE                       ,007,6,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,2144,01,CHISAGO LAKES SCHOOL DISTRICT,RUSSIAN                       ,040,8,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,2144,01,CHISAGO LAKES SCHOOL DISTRICT,ENGLISH                       ,011,3434,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,2144,01,CHISAGO LAKES SCHOOL DISTRICT,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,4,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,2144,01,CHISAGO LAKES SCHOOL DISTRICT,SPANISH                       ,045,6,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,2144,01,CHISAGO LAKES SCHOOL DISTRICT,HMONG                         ,020,23,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,2144,01,CHISAGO LAKES SCHOOL DISTRICT,GERMAN                        ,017,1,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,2149,01,MINNEWASKA SCHOOL DISTRICT,ENGLISH                       ,011,1094,61,Pope                                         ,04,4,Outstate - Enrollment between 1000 and 1999
09-10,2149,01,MINNEWASKA SCHOOL DISTRICT,AMHARIC                       ,063,2,61,Pope                                         ,04,4,Outstate - Enrollment between 1000 and 1999
09-10,2149,01,MINNEWASKA SCHOOL DISTRICT,CUTCHI                        ,010,1,61,Pope                                         ,04,4,Outstate - Enrollment between 1000 and 1999
09-10,2149,01,MINNEWASKA SCHOOL DISTRICT,SPANISH                       ,045,3,61,Pope                                         ,04,4,Outstate - Enrollment between 1000 and 1999
09-10,2149,01,MINNEWASKA SCHOOL DISTRICT,AMERICAN INDIAN               ,006,1,61,Pope                                         ,04,4,Outstate - Enrollment between 1000 and 1999
09-10,2154,01,EVELETH-GILBERT SCHOOL DISTRICT,ENGLISH                       ,011,1180,69,St. Louis                                    ,03,4,Outstate - Enrollment between 1000 and 1999
09-10,2155,01,WADENA-DEER CREEK SCHOOL DISTRICT,CHINESE                       ,007,1,80,Wadena                                       ,05,4,Outstate - Enrollment between 1000 and 1999
09-10,2155,01,WADENA-DEER CREEK SCHOOL DISTRICT,SPANISH                       ,045,16,80,Wadena                                       ,05,4,Outstate - Enrollment between 1000 and 1999
09-10,2155,01,WADENA-DEER CREEK SCHOOL DISTRICT,JAPANESE                      ,024,1,80,Wadena                                       ,05,4,Outstate - Enrollment between 1000 and 1999
09-10,2155,01,WADENA-DEER CREEK SCHOOL DISTRICT,ENGLISH                       ,011,989,80,Wadena                                       ,05,4,Outstate - Enrollment between 1000 and 1999
09-10,2155,01,WADENA-DEER CREEK SCHOOL DISTRICT,PORTUGUESE                    ,038,2,80,Wadena                                       ,05,4,Outstate - Enrollment between 1000 and 1999
09-10,2155,01,WADENA-DEER CREEK SCHOOL DISTRICT,DANISH                        ,009,1,80,Wadena                                       ,05,4,Outstate - Enrollment between 1000 and 1999
