,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,AMHARIC                       ,063,23,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,NORWEGIAN                     ,034,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,JAPANESE                      ,024,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,THAI                          ,047,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,CAMBODIAN                     ,005,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,HMONG                         ,020,49,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,OROMO                         ,074,26,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,DAKOTAH                       ,008,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,YORUBA                        ,075,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SERBO-CROATIAN                ,041,29,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,PAMPA/SARAMO/ITONAMA/AYMARA/ARAUCANIAN/PALENQUE/ARAWAK ,079,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,CUTCHI                        ,010,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,VIETNAMESE                    ,051,17,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SPANISH                       ,045,546,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,KOREAN                        ,026,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,FRENCH                        ,015,5,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,CHIPPEWA                      ,035,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,CEBUANO                       ,036,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SWAHILI                       ,070,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,INDONESIAN                    ,032,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,ARABIC                        ,002,43,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,BALINESE/JAVANESE/SUNDANESE                      ,086,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,GERMAN                        ,017,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"ENGLISH, CREOLIZED            ",057,14,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SIGN LANGUAGE                 ,042,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,POLISH                        ,037,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,TIGRINYA                      ,071,8,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,LITHUANIAN                    ,031,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,RUSSIAN                       ,040,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,CHINESE                       ,007,7,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,AFGHAN                        ,060,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,ENGLISH                       ,011,1929,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,LAOTIAN                       ,028,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,NOT SPECIFIC                  ,052,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,UKRANIAN                      ,049,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,AFRIKAANS                     ,001,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,SWAHILI                       ,070,5,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,OROMO                         ,074,32,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,HINDI                         ,019,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,AMERICAN INDIAN               ,006,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,NUER                          ,076,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,SERBO-CROATIAN                ,041,10,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,HMONG                         ,020,65,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,AFRIKAANS                     ,001,17,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,CEBUANO                       ,036,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,AFGHAN                        ,060,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,KOREAN                        ,026,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,SOMALI                        ,069,38,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,RUSSIAN                       ,040,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,FRENCH                        ,015,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,LAOTIAN                       ,028,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,ARMENIAN                      ,003,7,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,"ENGLISH, CREOLIZED            ",057,21,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,THAI                          ,047,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,AMHARIC                       ,063,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,CHINESE                       ,007,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,YORUBA                        ,075,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,GERMAN                        ,017,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,ARABIC                        ,002,31,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,SPANISH                       ,045,150,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,TIBETAN                       ,073,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,ENGLISH                       ,011,2263,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,CUTCHI                        ,010,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,VIETNAMESE                    ,051,20,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,VIETNAMESE                    ,051,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,SPANISH                       ,045,28,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,"ENGLISH, CREOLIZED            ",057,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,ROMANIAN                      ,039,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,UKRANIAN                      ,049,11,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,THAI                          ,047,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,RUSSIAN                       ,040,42,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,CHINESE                       ,007,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,CUTCHI                        ,010,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,CEBUANO                       ,036,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,GERMAN                        ,017,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,SLOVAK                        ,043,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,ENGLISH                       ,011,5544,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,HMONG                         ,020,147,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,YORUBA                        ,075,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,SERBO-CROATIAN                ,041,49,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,SLOVAK                        ,043,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,HMONG                         ,020,52,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,TIBETAN                       ,073,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,AFRIKAANS                     ,001,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,ENGLISH                       ,011,4102,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,AMHARIC                       ,063,8,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,ROMANIAN                      ,039,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,KOREAN                        ,026,6,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,OROMO                         ,074,10,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,ALBANIAN                      ,072,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,KRIO                          ,077,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,RWANDA/SOTHO/ZULU                        ,093,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,SOMALI                        ,069,10,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,INDONESIAN                    ,032,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
