sub_cde,dat_yer,dst_num,dst_tye,district,language,homprm_lng,k12count,d_county,county,eco_dev,stratanum,strata
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"ENGLISH, CREOLIZED",057,17,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,FINNISH,014,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,FRENCH,015,5,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,GERMAN,017,3,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,HINDI,019,21,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,HMONG,020,57,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,INDONESIAN,032,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,KOREAN,026,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,KRIO,077,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,LAOTIAN,028,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,LITHUANIAN,031,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,NOT AVAILABLE,053,3,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,NOT SPECIFIC,052,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,NUER,076,7,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,OROMO,074,28,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,PAMPA,079,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,PERSIAN,013,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,POLISH,037,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,RUSSIAN,040,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SERBO-CROATIAN,041,33,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SIGN LANGUAGE,042,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SOMALI,069,111,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SPANISH,045,468,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SWAHILI,070,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SWEDISH,046,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,THAI,047,3,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,TIBETAN,073,15,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,TIGRINYA,071,6,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,UKRANIAN,049,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,VIETNAMESE,051,18,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,YORUBA,075,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,AFGHAN,060,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,AFRIKAANS,001,29,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,ALBANIAN,072,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,AMERICAN INDIAN,006,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,ARABIC,002,39,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,ARMENIAN,003,10,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,CEBUANO,036,3,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,CHINESE,007,5,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,CUTCHI,010,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,ENGLISH,011,2270,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED",057,23,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,FRENCH,015,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,GERMAN,017,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,HINDI,019,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,HMONG,020,60,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,JAPANESE,024,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,KOREAN,026,3,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,KRIO,077,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,LAOTIAN,028,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,NUER,076,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,OROMO,074,23,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,RUSSIAN,040,7,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN,041,13,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SOMALI,069,20,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SPANISH,045,115,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SWAHILI,070,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,THAI,047,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,TIBETAN,073,3,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,9,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,YORUBA,075,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,BELORUSSIAN,102,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,CEBUANO,036,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,CHINESE,007,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,ENGLISH,011,5667,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,GERMAN,017,3,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,HMONG,020,150,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,ROMANIAN,039,3,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,RUSSIAN,040,46,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,SLOVAK,043,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,SOMALI,069,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,SPANISH,045,24,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,THAI,047,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,UKRANIAN,049,14,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,AFRIKAANS,001,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ALBANIAN,072,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,AMHARIC,063,3,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ARABIC,002,26,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ARMENIAN,003,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,CHINESE,007,14,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,CUTCHI,010,2,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ENGLISH,011,4118,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,"ENGLISH, CREOLIZED",057,12,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,GREEK,054,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,HINDI,019,16,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,HMONG,020,64,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,INDONESIAN,032,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,KAZAKH,087,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,KOREAN,026,7,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,KRIO,077,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,LAOTIAN,028,6,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,MALAGASY,090,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,NOT AVAILABLE,053,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,OROMO,074,9,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ROMANIAN,039,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,RUSSIAN,040,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,SERBO-CROATIAN,041,48,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,SLOVAK,043,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,SOMALI,069,5,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,SPANISH,045,164,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,TIGRINYA,071,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,UKRANIAN,049,3,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,VIETNAMESE,051,56,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,YORUBA,075,1,02,ANOKA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,ENGLISH,011,2678,03,BECKER,04,3,Outstate - Enrollment 2000 or more
F,06-07,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,KOREAN,026,2,03,BECKER,04,3,Outstate - Enrollment 2000 or more
F,06-07,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,RUSSIAN,040,2,03,BECKER,04,3,Outstate - Enrollment 2000 or more
F,06-07,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,SPANISH,045,4,03,BECKER,04,3,Outstate - Enrollment 2000 or more
F,06-07,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,TURKISH,048,1,03,BECKER,04,3,Outstate - Enrollment 2000 or more
F,06-07,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,UKRANIAN,049,1,03,BECKER,04,3,Outstate - Enrollment 2000 or more
F,06-07,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,VIETNAMESE,051,1,03,BECKER,04,3,Outstate - Enrollment 2000 or more
F,06-07,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,ENGLISH,011,1007,03,BECKER,04,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,GERMAN,017,3,03,BECKER,04,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,PORTUGUESE,038,1,03,BECKER,04,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,RUSSIAN,040,1,03,BECKER,04,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,SPANISH,045,10,03,BECKER,04,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,THAI,047,4,03,BECKER,04,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT,ENGLISH,011,70,03,BECKER,04,6,Outstate - Enrollment less than 500
F,06-07,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,CEBUANO,036,1,04,BELTRAMI,02,3,Outstate - Enrollment 2000 or more
F,06-07,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,CHINESE,007,11,04,BELTRAMI,02,3,Outstate - Enrollment 2000 or more
F,06-07,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,ENGLISH,011,4742,04,BELTRAMI,02,3,Outstate - Enrollment 2000 or more
F,06-07,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,FRENCH,015,1,04,BELTRAMI,02,3,Outstate - Enrollment 2000 or more
F,06-07,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,JAPANESE,024,1,04,BELTRAMI,02,3,Outstate - Enrollment 2000 or more
F,06-07,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,KOREAN,026,1,04,BELTRAMI,02,3,Outstate - Enrollment 2000 or more
F,06-07,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,NEPALI,068,1,04,BELTRAMI,02,3,Outstate - Enrollment 2000 or more
F,06-07,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,RUSSIAN,040,2,04,BELTRAMI,02,3,Outstate - Enrollment 2000 or more
F,06-07,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,SPANISH,045,9,04,BELTRAMI,02,3,Outstate - Enrollment 2000 or more
F,06-07,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT,ENGLISH,011,709,04,BELTRAMI,02,5,Outstate - Enrollment between 500 and 999
F,06-07,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT,RUSSIAN,040,1,04,BELTRAMI,02,5,Outstate - Enrollment between 500 and 999
F,06-07,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT,SPANISH,045,6,04,BELTRAMI,02,5,Outstate - Enrollment between 500 and 999
F,06-07,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT,ENGLISH,011,281,04,BELTRAMI,02,6,Outstate - Enrollment less than 500
F,06-07,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT,CHIPPEWA,035,179,04,BELTRAMI,02,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT,ENGLISH,011,1105,04,BELTRAMI,02,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,AFRIKAANS,001,1,05,BENTON,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,ENGLISH,011,3731,05,BENTON,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,HINDI,019,1,05,BENTON,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,JAPANESE,024,1,05,BENTON,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,KOREAN,026,1,05,BENTON,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,LAOTIAN,028,6,05,BENTON,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,ROMANIAN,039,2,05,BENTON,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,RUSSIAN,040,2,05,BENTON,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,SPANISH,045,12,05,BENTON,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,15,05,BENTON,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0051,01,FOLEY PUBLIC SCHOOL DISTRICT,ENGLISH,011,1809,05,BENTON,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0051,01,FOLEY PUBLIC SCHOOL DISTRICT,RUSSIAN,040,1,05,BENTON,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0051,01,FOLEY PUBLIC SCHOOL DISTRICT,SPANISH,045,4,05,BENTON,07W,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0062,01,ORTONVILLE PUBLIC SCHOOL DISTRICT,ENGLISH,011,523,06,BIG STONE,06W,5,Outstate - Enrollment between 500 and 999
F,06-07,0062,01,ORTONVILLE PUBLIC SCHOOL DISTRICT,SPANISH,045,3,06,BIG STONE,06W,5,Outstate - Enrollment between 500 and 999
F,06-07,0075,01,ST. CLAIR PUBLIC SCHOOL DISTRICT,ENGLISH,011,634,07,BLUE EARTH,09,5,Outstate - Enrollment between 500 and 999
F,06-07,0075,01,ST. CLAIR PUBLIC SCHOOL DISTRICT,SPANISH,045,1,07,BLUE EARTH,09,5,Outstate - Enrollment between 500 and 999
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,AFRIKAANS,001,2,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,AMHARIC,063,1,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,ANUAK,103,13,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,ARABIC,002,10,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,BALINESE,086,1,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,CAMBODIAN,005,15,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,CHINESE,007,13,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,CUTCHI,010,5,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,ENGLISH,011,6545,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,ESTONIAN,012,1,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,FINNISH,014,2,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,FRENCH,015,2,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,GERMAN,017,2,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,HINDI,019,3,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,HMONG,020,2,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,INDONESIAN,032,1,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,KOREAN,026,9,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,KURDISH,027,4,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,NOT SPECIFIC,052,1,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,NUER,076,58,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,OROMO,074,3,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,PERSIAN,013,2,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,POLISH,037,1,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
F,06-07,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,PORTUGUESE,038,1,07,BLUE EARTH,09,3,Outstate - Enrollment 2000 or more
