fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,PAMPA/SARAMO/ITONAMA/AYMARA/ARAUCANIAN/PALENQUE/ARAWAK ,079,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SERBO-CROATIAN                ,041,25,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,KRIO                          ,077,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SOMALI                        ,069,102,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,HMONG                         ,020,44,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,6,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,LITHUANIAN                    ,031,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,CAMBODIAN                     ,005,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,THAI                          ,047,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SPANISH                       ,045,605,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,KOREAN                        ,026,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,AMHARIC                       ,063,32,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"ENGLISH, CREOLIZED            ",057,12,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,RUSSIAN                       ,040,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,FRENCH                        ,015,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,TIBETAN                       ,073,25,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,DAKOTAH                       ,008,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,HAUSA                         ,066,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,GERMAN                        ,017,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,HINDI                         ,019,11,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,CHINESE                       ,007,7,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,LAOTIAN                       ,028,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,UKRANIAN                      ,049,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,TIGRINYA                      ,071,9,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,ARABIC                        ,002,55,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,INDONESIAN                    ,032,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,AFRIKAANS                     ,001,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,VIETNAMESE                    ,051,14,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,OROMO                         ,074,17,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,ENGLISH                       ,011,1824,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,AFGHAN                        ,060,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,YORUBA                        ,075,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,ARMENIAN                      ,003,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,NUER                          ,076,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,37,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,OROMO                         ,074,26,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,HMONG                         ,020,49,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,AFGHAN                        ,060,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,HINDI                         ,019,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN                ,041,8,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,AMHARIC                       ,063,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,KRIO                          ,077,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,TIBETAN                       ,073,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,AFRIKAANS                     ,001,15,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,13,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,23,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,2318,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,145,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,22,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,UKRANIAN                      ,049,15,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,THAI                          ,047,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,BELORUSSIAN                   ,102,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,29,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,ROMANIAN                      ,039,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,44,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,SLOVAK                        ,043,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,HMONG                         ,020,147,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,5344,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,FRENCH                        ,015,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,CHINESE                       ,007,15,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,KOREAN                        ,026,11,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,CEBUANO                       ,036,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ROMANIAN                      ,039,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,TIBETAN                       ,073,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,KRIO                          ,077,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,AFRIKAANS                     ,001,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,SOMALI                        ,069,19,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,JAPANESE                      ,024,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,SLOVAK                        ,043,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,HINDI                         ,019,14,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,THAI                          ,047,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ENGLISH                       ,011,4023,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,SERBO-CROATIAN                ,041,51,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,SPANISH                       ,045,200,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ALBANIAN                      ,072,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,CAMBODIAN                     ,005,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,RWANDA/SOTHO/ZULU                        ,093,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,VIETNAMESE                    ,051,83,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ARMENIAN                      ,003,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,TIGRINYA                      ,071,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
