,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
10-11,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,Portuguese,038,1,37,Lac qui Parle                                ,06W,5,Outstate - Enrollment between 500 and 999
10-11,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,Samoan,056,22,37,Lac qui Parle                                ,06W,5,Outstate - Enrollment between 500 and 999
10-11,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,Spanish,045,23,37,Lac qui Parle                                ,06W,5,Outstate - Enrollment between 500 and 999
10-11,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,Arabic,002,2,54,Norman                                       ,01 ,5,Outstate - Enrollment between 500 and 999
10-11,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,English,011,519,54,Norman                                       ,01 ,5,Outstate - Enrollment between 500 and 999
10-11,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,Russian,040,3,54,Norman                                       ,01 ,5,Outstate - Enrollment between 500 and 999
10-11,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,Spanish,045,11,54,Norman                                       ,01 ,5,Outstate - Enrollment between 500 and 999
10-11,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,English,011,345,45,Marshall                                     ,01 ,6,Outstate - Enrollment less than 500
10-11,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,Spanish,045,7,45,Marshall                                     ,01 ,6,Outstate - Enrollment less than 500
10-11,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,English,011,1549,43,McLeod                                       ,06E,4,Outstate - Enrollment between 1000 and 1999
10-11,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,"Khmer, Cambodian ",005,1,43,McLeod                                       ,06E,4,Outstate - Enrollment between 1000 and 1999
10-11,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,Russian,040,5,43,McLeod                                       ,06E,4,Outstate - Enrollment between 1000 and 1999
10-11,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,Spanish,045,184,43,McLeod                                       ,06E,4,Outstate - Enrollment between 1000 and 1999
10-11,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,English,011,1183,22,Faribault                                    ,09 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,Russian,040,2,22,Faribault                                    ,09 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,Spanish,045,77,22,Faribault                                    ,09 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,English,011,427,17,Cottonwood                                   ,08 ,6,Outstate - Enrollment less than 500
10-11,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,"English, Creolized",057,1,17,Cottonwood                                   ,08 ,6,Outstate - Enrollment less than 500
10-11,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,Hmong,020,1,17,Cottonwood                                   ,08 ,6,Outstate - Enrollment less than 500
10-11,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,Spanish,045,6,17,Cottonwood                                   ,08 ,6,Outstate - Enrollment less than 500
10-11,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,English,011,305,24,Freeborn                                     ,10 ,6,Outstate - Enrollment less than 500
10-11,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,English,011,327,06,Big Stone                                    ,06W,6,Outstate - Enrollment less than 500
10-11,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,German,017,48,06,Big Stone                                    ,06W,6,Outstate - Enrollment less than 500
10-11,2889,01,LAKE PARK AUDUBON SCHOOL DISTRICT  ,English,011,622,03,Becker                                       ,04 ,5,Outstate - Enrollment between 500 and 999
10-11,2889,01,LAKE PARK AUDUBON SCHOOL DISTRICT  ,German,017,2,03,Becker                                       ,04 ,5,Outstate - Enrollment between 500 and 999
10-11,2889,01,LAKE PARK AUDUBON SCHOOL DISTRICT  ,Spanish,045,1,03,Becker                                       ,04 ,5,Outstate - Enrollment between 500 and 999
10-11,2889,01,LAKE PARK AUDUBON SCHOOL DISTRICT  ,Uzbek,096,2,03,Becker                                       ,04 ,5,Outstate - Enrollment between 500 and 999
10-11,2890,01,RENVILLE COUNTY WEST SCHOOL DIST.  ,Bulgarian,064,1,65,Renville                                     ,06E,5,Outstate - Enrollment between 500 and 999
10-11,2890,01,RENVILLE COUNTY WEST SCHOOL DIST.  ,English,011,418,65,Renville                                     ,06E,5,Outstate - Enrollment between 500 and 999
10-11,2890,01,RENVILLE COUNTY WEST SCHOOL DIST.  ,Spanish,045,90,65,Renville                                     ,06E,5,Outstate - Enrollment between 500 and 999
10-11,2895,01,JACKSON COUNTY CENTRAL SCHOOL DIST.,Bengali,010,2,32,Jackson                                      ,08 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2895,01,JACKSON COUNTY CENTRAL SCHOOL DIST.,"Chinese, Mandarin ",007,1,32,Jackson                                      ,08 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2895,01,JACKSON COUNTY CENTRAL SCHOOL DIST.,English,011,1113,32,Jackson                                      ,08 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2895,01,JACKSON COUNTY CENTRAL SCHOOL DIST.,"Lao, Laotian ",028,10,32,Jackson                                      ,08 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2895,01,JACKSON COUNTY CENTRAL SCHOOL DIST.,Spanish,045,9,32,Jackson                                      ,08 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2897,01,REDWOOD AREA SCHOOL DISTRICT       ,"Chinese, Mandarin ",007,1,64,Redwood                                      ,08 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2897,01,REDWOOD AREA SCHOOL DISTRICT       ,English,011,1138,64,Redwood                                      ,08 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2897,01,REDWOOD AREA SCHOOL DISTRICT       ,Hmong,020,5,64,Redwood                                      ,08 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2897,01,REDWOOD AREA SCHOOL DISTRICT       ,Spanish,045,19,64,Redwood                                      ,08 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,English,011,316,17,Cottonwood                                   ,08 ,6,Outstate - Enrollment less than 500
10-11,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,Hmong,020,149,17,Cottonwood                                   ,08 ,6,Outstate - Enrollment less than 500
10-11,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,Afrikaans,001,1,79,Wabasha                                      ,10 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,English,011,1427,79,Wabasha                                      ,10 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,Spanish,045,61,79,Wabasha                                      ,10 ,4,Outstate - Enrollment between 1000 and 1999
10-11,2902,01,RTR PUBLIC SCHOOLS                 ,English,011,525,41,Lincoln                                      ,08 ,5,Outstate - Enrollment between 500 and 999
10-11,2902,01,RTR PUBLIC SCHOOLS                 ,Spanish,045,7,41,Lincoln                                      ,08 ,5,Outstate - Enrollment between 500 and 999
10-11,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,Dutch,033,2,06,Big Stone                                    ,06W,5,Outstate - Enrollment between 500 and 999
10-11,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,English,011,510,06,Big Stone                                    ,06W,5,Outstate - Enrollment between 500 and 999
10-11,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,Italian,023,1,06,Big Stone                                    ,06W,5,Outstate - Enrollment between 500 and 999
10-11,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,Spanish,045,4,06,Big Stone                                    ,06W,5,Outstate - Enrollment between 500 and 999
10-11,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,English,011,637,42,Lyon                                         ,08 ,5,Outstate - Enrollment between 500 and 999
10-11,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,Hmong,020,116,42,Lyon                                         ,08 ,5,Outstate - Enrollment between 500 and 999
10-11,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,Spanish,045,31,42,Lyon                                         ,08 ,5,Outstate - Enrollment between 500 and 999
10-11,4000,07,CITY ACADEMY                       ,English,011,111,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4001,07,BLUFFVIEW MONTESSORI               ,English,011,211,85,Winona                                       ,10 ,6,Outstate - Enrollment less than 500
10-11,4003,07,"NEW HEIGHTS SCHOOL, INC.           ",English,011,138,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4003,07,"NEW HEIGHTS SCHOOL, INC.           ",Spanish,045,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,Amharic,063,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,English,011,7,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,Nepali,068,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,"Oromo, Afan Oromo, Oromiffa ",074,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,Pashto ,060,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,Somali,069,110,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,Spanish,045,8,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,Tigrinya,071,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,Vietnamese,051,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4005,07,METRO DEAF SCH-MN NORTH STAR ACAD  ,Hmong,020,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4005,07,METRO DEAF SCH-MN NORTH STAR ACAD  ,"Sign Language, ASL",042,89,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,English,011,112,72,Sibley                                       ,09 ,6,Outstate - Enrollment less than 500
10-11,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,Spanish,045,1,72,Sibley                                       ,09 ,6,Outstate - Enrollment less than 500
10-11,4008,07,PACT CHARTER SCHOOL                ,English,011,639,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4008,07,PACT CHARTER SCHOOL                ,Russian,040,7,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4011,07,NEW VISIONS CHARTER SCHOOL         ,English,011,122,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4011,07,NEW VISIONS CHARTER SCHOOL         ,"English, Creolized",057,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4011,07,NEW VISIONS CHARTER SCHOOL         ,"Oromo, Afan Oromo, Oromiffa ",074,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4011,07,NEW VISIONS CHARTER SCHOOL         ,Somali,069,63,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4011,07,NEW VISIONS CHARTER SCHOOL         ,Spanish,045,13,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4015,07,COMMUNITY OF PEACE ACADEMY         ,English,011,233,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4015,07,COMMUNITY OF PEACE ACADEMY         ,"English, Creolized",057,8,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4015,07,COMMUNITY OF PEACE ACADEMY         ,French,015,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4015,07,COMMUNITY OF PEACE ACADEMY         ,Gio,242,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4015,07,COMMUNITY OF PEACE ACADEMY         ,Haitian Creole,085,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4015,07,COMMUNITY OF PEACE ACADEMY         ,Hmong,020,324,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4015,07,COMMUNITY OF PEACE ACADEMY         ,"Khmer, Cambodian ",005,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4015,07,COMMUNITY OF PEACE ACADEMY         ,"Oromo, Afan Oromo, Oromiffa ",074,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4015,07,COMMUNITY OF PEACE ACADEMY         ,Somali,069,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4015,07,COMMUNITY OF PEACE ACADEMY         ,Spanish,045,100,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4015,07,COMMUNITY OF PEACE ACADEMY         ,Tigrinya,071,9,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4016,07,WORLD LEARNER CHARTER SCHOOL       ,English,011,185,10,Carver                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,Afrikaans,001,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,Bengali,010,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,English,011,3110,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,Hmong,020,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,Somali,069,165,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,Spanish,045,12,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,Vietnamese,051,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4018,07,ACHIEVE LANGUAGE ACADEMY           ,English,011,133,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4018,07,ACHIEVE LANGUAGE ACADEMY           ,Hmong,020,152,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4018,07,ACHIEVE LANGUAGE ACADEMY           ,"Khmer, Cambodian ",005,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4018,07,ACHIEVE LANGUAGE ACADEMY           ,Spanish,045,108,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,English,011,1073,69,St. Louis                                    ,03 ,4,Outstate - Enrollment between 1000 and 1999
10-11,4025,07,CYBER VILLAGE ACADEMY              ,"Chinese, Mandarin ",007,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4025,07,CYBER VILLAGE ACADEMY              ,English,011,114,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4025,07,CYBER VILLAGE ACADEMY              ,Hindi ,019,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4025,07,CYBER VILLAGE ACADEMY              ,Russian,040,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4026,07,E.C.H.O. CHARTER SCHOOL            ,English,011,188,87,Yellow Medicine                              ,06W,6,Outstate - Enrollment less than 500
10-11,4026,07,E.C.H.O. CHARTER SCHOOL            ,Spanish,045,4,87,Yellow Medicine                              ,06W,6,Outstate - Enrollment less than 500
10-11,4027,07,HIGHER GROUND ACADEMY              ,English,011,20,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4027,07,HIGHER GROUND ACADEMY              ,Nepali,068,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4027,07,HIGHER GROUND ACADEMY              ,"Oromo, Afan Oromo, Oromiffa ",074,76,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4027,07,HIGHER GROUND ACADEMY              ,Pashto ,060,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4027,07,HIGHER GROUND ACADEMY              ,Somali,069,564,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4029,07,ST. PAUL CITY SCHOOL               ,Amharic,063,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4029,07,ST. PAUL CITY SCHOOL               ,Arabic,002,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4029,07,ST. PAUL CITY SCHOOL               ,English,011,97,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4029,07,ST. PAUL CITY SCHOOL               ,Hmong,020,132,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4029,07,ST. PAUL CITY SCHOOL               ,Spanish,045,99,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4030,07,ODYSSEY ACADEMY                    ,"Chinese, Mandarin ",007,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4030,07,ODYSSEY ACADEMY                    ,English,011,187,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4030,07,ODYSSEY ACADEMY                    ,"English, Creolized",057,37,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4030,07,ODYSSEY ACADEMY                    ,French,015,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4030,07,ODYSSEY ACADEMY                    ,Hindi ,019,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4030,07,ODYSSEY ACADEMY                    ,Hmong,020,6,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4030,07,ODYSSEY ACADEMY                    ,"Lao, Laotian ",028,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4030,07,ODYSSEY ACADEMY                    ,Spanish,045,6,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4030,07,ODYSSEY ACADEMY                    ,Tibetan,073,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4030,07,ODYSSEY ACADEMY                    ,Urdu,122,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4031,07,JENNINGS COMMUNITY LEARNING CENTER ,English,011,60,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4031,07,JENNINGS COMMUNITY LEARNING CENTER ,"Khmer, Cambodian ",005,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4031,07,JENNINGS COMMUNITY LEARNING CENTER ,Spanish,045,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4032,07,HARVEST PREP SCHOOL-SEED ACADEMY   ,English,011,343,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,Afrikaans,001,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,Batak,193,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,English,011,241,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,Hmong,020,30,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,Somali,069,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,Spanish,045,21,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,Vietnamese,051,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4036,07,FACE TO FACE ACADEMY               ,English,011,68,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4038,07,SOJOURNER TRUTH ACADEMY            ,English,011,281,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4038,07,SOJOURNER TRUTH ACADEMY            ,Spanish,045,58,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4039,07,HIGH SCHOOL FOR RECORDING ARTS     ,English,011,220,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4042,07,TWIN CITIES ACADEMY                ,English,011,177,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4042,07,TWIN CITIES ACADEMY                ,French,015,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4042,07,TWIN CITIES ACADEMY                ,Hmong,020,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4042,07,TWIN CITIES ACADEMY                ,Spanish,045,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4043,07,MATH AND SCIENCE ACADEMY           ,"Chinese, Mandarin ",007,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4043,07,MATH AND SCIENCE ACADEMY           ,English,011,350,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4043,07,MATH AND SCIENCE ACADEMY           ,Hmong,020,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4043,07,MATH AND SCIENCE ACADEMY           ,Russian,040,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4043,07,MATH AND SCIENCE ACADEMY           ,Spanish,045,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4045,07,LAKES AREA CHARTER SCHOOL          ,English,011,51,21,Douglas                                      ,04 ,6,Outstate - Enrollment less than 500
10-11,4046,07,LAKE SUPERIOR HIGH SCHOOL          ,English,011,93,69,St. Louis                                    ,03 ,6,Outstate - Enrollment less than 500
10-11,4048,07,GREAT RIVER EDUCATION CENTER       ,English,011,37,73,Stearns                                      ,07W,6,Outstate - Enrollment less than 500
10-11,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,Bosnian,041,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,English,011,177,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,Vietnamese,051,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,English,011,65,52,Nicollet                                     ,09 ,6,Outstate - Enrollment less than 500
10-11,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,English,011,98,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4053,07,NORTH LAKES ACADEMY                ,English,011,312,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4053,07,NORTH LAKES ACADEMY                ,Russian,040,2,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4054,07,LACRESCENT MONTESSORI ACADEMY      ,English,011,41,28,Houston                                      ,10 ,6,Outstate - Enrollment less than 500
10-11,4055,07,NERSTRAND CHARTER SCHOOL           ,English,011,153,66,Rice                                         ,10 ,6,Outstate - Enrollment less than 500
10-11,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,English,011,110,55,Olmsted                                      ,10 ,6,Outstate - Enrollment less than 500
10-11,4057,07,EL COLEGIO CHARTER SCHOOL          ,English,011,32,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4057,07,EL COLEGIO CHARTER SCHOOL          ,Spanish,045,47,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,English,011,175,04,Beltrami                                     ,02 ,6,Outstate - Enrollment less than 500
10-11,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,English,011,135,18,Crow Wing                                    ,05 ,6,Outstate - Enrollment less than 500
10-11,4061,07,STUDIO ACADEMY CHARTER SCHOOL      ,English,011,89,55,Olmsted                                      ,10 ,6,Outstate - Enrollment less than 500
10-11,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,Arabic,002,2,85,Winona                                       ,10 ,6,Outstate - Enrollment less than 500
10-11,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,English,011,83,85,Winona                                       ,10 ,6,Outstate - Enrollment less than 500
10-11,4066,07,RIVERBEND ACADEMY                  ,English,011,60,07,Blue Earth                                   ,09 ,6,Outstate - Enrollment less than 500
10-11,4067,07,AURORA CHARTER SCHOOL              ,English,011,7,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4067,07,AURORA CHARTER SCHOOL              ,Russian,040,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4067,07,AURORA CHARTER SCHOOL              ,Spanish,045,286,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4068,07,EXCELL ACADEMY CHARTER             ,Arabic,002,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4068,07,EXCELL ACADEMY CHARTER             ,Bengali,010,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4068,07,EXCELL ACADEMY CHARTER             ,English,011,310,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4068,07,EXCELL ACADEMY CHARTER             ,"English, Creolized",057,82,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4068,07,EXCELL ACADEMY CHARTER             ,French,015,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4068,07,EXCELL ACADEMY CHARTER             ,Grebo,077,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4068,07,EXCELL ACADEMY CHARTER             ,Igbo,065,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,4068,07,EXCELL ACADEMY CHARTER             ,Loma,290,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
